mean,std,max,min,median,modus,skew,kurt,q1,q3,iqr,zcr_mean,zcr_median,zcr_std,zcr_kurt,zcr_skew,rmse_mean,rmse_median,rmse_std,rmse_kurt,rmse_skew
-1.094762655456546e-05,0.28867513452561716,0.4999781047468909,-0.5,-1.0947626554562972e-05,-0.5,3.496295795938858e-17,-1.2000000011505652,-0.2500054738132773,0.24998357856016817,0.4999890523734455,0.20387369791666668,0.078369140625,0.23327496343501164,1.222142752028935,1.590390271607848,0.064771675,0.04932329,0.062399708,0.9309311,1.1857201
-1.3510592304357407e-05,0.28867513448942556,0.49997297881539127,-0.5,-1.3510592304366623e-05,-0.5,6.035758373728785e-17,-1.200000001752346,-0.2500067552961522,0.24997973411154345,0.49998648940769563,0.0789410316780822,0.0546875,0.07978683926768275,6.918741356398105,2.68386391936303,0.030621758,0.022206498,0.027100194,0.7797508,1.1565921
-9.281948466628445e-06,0.28867513454507154,0.4999814361030668,-0.5,-9.281948466622114e-06,-0.5,-1.3545128129846195e-16,-1.2000000008270844,-0.2500046409742333,0.24998607707730008,0.4999907180515334,0.1433013340212264,0.026611328125,0.22036815305502297,1.6039738181618146,1.731485528989489,0.0353354,0.034917645,0.01957729,-1.2045044,-0.022664161
-1.1398863620604727e-17,0.2886751345421671,0.49999045090811867,-0.49999045090811867,0.0,-0.49999045090811867,8.509938960917208e-17,-1.2000000008753768,-0.24999522545405933,0.24999522545405933,0.49999045090811867,0.1214208510315534,0.03125,0.21331544540013422,3.1900563831915187,2.2041774172390736,0.036370195,0.03702539,0.02399428,-1.0895921,0.1398964
-1.2323770087750847e-05,0.2886751345071276,0.4999753524598245,-0.5,-1.2323770087745243e-05,-0.5,1.0920107545758254e-16,-1.2000000014580028,-0.2500061618850439,0.24998151434486837,0.49998767622991225,0.27264404296875,0.135986328125,0.27591269902227444,-0.6069067037309002,1.0256251225527495,0.047297083,0.044822685,0.031708594,-1.245609,0.2145044
-9.684146456439864e-18,0.2886751345359127,0.4999898996020443,-0.4999898996020443,0.0,-0.4999898996020443,3.828230092072388e-17,-1.2000000009793728,-0.24999494980102216,0.24999494980102216,0.4999898996020443,0.24140725676546393,0.11865234375,0.21671691604539087,0.007204989132655548,1.0666288724811168,0.025326395,0.023933504,0.016384384,-0.48761225,0.60952693
-8.632894782301726e-06,0.2886751345517848,0.49998273421043543,-0.5,-8.632894782278393e-06,-0.5,3.2368343078033824e-16,-1.2000000007154579,-0.25000431644739113,0.24998705065782656,0.4999913671052177,0.106689453125,0.03173828125,0.16201233282461278,1.8191958183373211,1.8410534456268683,0.024289384,0.019598648,0.019322714,-0.23195481,0.89375097
-9.97685369943309e-06,0.2886751345373448,0.4999800462926012,-0.5,-9.976853699417352e-06,-0.5,2.5515007076079482e-17,-1.2000000009555605,-0.2500049884268497,0.24998503471945088,0.4999900231463006,0.09882712850765306,0.036376953125,0.1422508989804876,2.96328700484898,2.058305666180649,0.010233808,0.011960518,0.006042157,-1.1865538,-0.109380424
-8.780864739573527e-06,0.2886751345502971,0.49998243827052086,-0.49999999999999994,-8.780864739559551e-06,-0.49999999999999994,3.63100959108586e-16,-1.2000000007401945,-0.25000439043236977,0.24998682870289063,0.4999912191352604,0.20040021623883927,0.10693359375,0.22776558288442136,1.5045106074043373,1.7157460527626434,0.041456006,0.035840765,0.033282876,-0.36273742,0.70211995
-8.626043751293202e-06,0.28867513455185306,0.4999827479124974,-0.5,-8.626043751293907e-06,-0.5,-8.758175451964214e-17,-1.2000000007143228,-0.25000431302187565,0.24998706093437306,0.4999913739562487,0.07844195449561403,0.030029296875,0.12732827023963156,4.246698173298118,2.417076007017714,0.010541364,0.009583442,0.0055132667,-0.20749521,0.55133235
4.9495463730925474e-18,0.2886751345376395,0.4999900487610708,-0.4999900487610708,0.0,-0.4999900487610708,-6.806350735042359e-17,-1.2000000009506606,-0.2499950243805354,0.2499950243805354,0.4999900487610708,0.10251440183080808,0.04736328125,0.14424550986297102,4.050010809417178,2.2938370248514017,0.02691403,0.025938043,0.018123776,-0.3992939,0.58745664
-1.0401497815699649e-05,0.28867513453234867,0.49997919700436866,-0.5,-1.040149781568546e-05,-0.5,3.7711990532230024e-16,-1.2000000010386347,-0.25000520074890786,0.2499843977532765,0.4999895985021844,0.22441717918882978,0.066650390625,0.27338746345806425,-0.25876463005003547,1.2017178650172904,0.027863624,0.021909712,0.020643476,-0.38475418,0.7998691
-9.200776392411778e-18,0.2886751345481273,0.49999100767944177,-0.49999100767944177,0.0,-0.49999100767944177,-3.75164995270214e-17,-1.2000000007762737,-0.2499955038397209,0.2499955038397209,0.4999910076794418,0.09567624713302753,0.029296875,0.17966956634392842,5.813451514181699,2.6987292390941384,0.062077045,0.059210517,0.04009649,-0.6401324,0.2989818
-8.358250792847687e-18,0.2886751345460522,0.49999081000606543,-0.49999081000606543,0.0,-0.49999081000606543,-2.0358161779149872e-17,-1.2000000008107772,-0.2499954050030327,0.2499954050030327,0.4999908100060654,0.1087178738317757,0.0517578125,0.1694161889389792,7.027523465777319,2.868051919227996,0.030916661,0.03491162,0.017590461,-0.60408926,-0.12407206
-1.0052676022367642e-05,0.28867513453646804,0.49997989464795534,-0.5,-1.0052676022357152e-05,-0.5,1.6422225172262252e-16,-1.200000000970141,-0.2500050263380112,0.24998492098596647,0.49998994732397767,0.09148297991071429,0.0400390625,0.14334544532200266,3.7487869501217626,2.3067465776524467,0.019337611,0.015173346,0.019417277,6.6963654,2.36838
2.2203882266402443e-17,0.2886751344969328,0.49998697950574206,-0.49998697950574206,0.0,-0.49998697950574206,3.845825224980635e-18,-1.2000000016275192,-0.24999348975287103,0.24999348975287103,0.49998697950574206,0.09459806743421052,0.04931640625,0.12009562264062223,5.174073707642377,2.534808801969354,0.024241967,0.028702725,0.013891309,-0.6787257,-0.12645444
-9.658476278784455e-06,0.2886751345409541,0.4999806830474425,-0.5,-9.65847627878226e-06,-0.5,-4.7784330110268654e-17,-1.2000000008955467,-0.2500048292381394,0.24998551228558183,0.49999034152372124,0.12018899356617647,0.04638671875,0.15628660778557704,1.8439355942720788,1.7745777026509766,0.012808693,0.009082386,0.010214557,-0.49724197,0.85684556
-8.991188635125299e-06,0.28867513454813903,0.49998201762272976,-0.5,-8.991188635137566e-06,-0.5,-2.127880451837718e-16,-1.2000000007760785,-0.2500044955943176,0.24998651321704732,0.49999100881136493,0.1047699254587156,0.0380859375,0.16529943679728185,2.6842666994731097,2.096319765049862,0.019475129,0.013553889,0.016053746,1.1254272,1.2674675
-1.121830827912554e-05,0.28867513452215304,0.49997756338344174,-0.49999999999999994,-1.121830827911151e-05,-0.49999999999999994,-1.0541131790262363e-16,-1.2000000012081637,-0.25000560915413955,0.24998317253758132,0.4999887816917209,0.1021728515625,0.037109375,0.14815997687117194,2.8534168267351365,2.062512844003557,0.020761214,0.018286796,0.014879008,-0.76246667,0.54095894
-1.0004802305108513e-05,0.2886751345370224,0.4999799903953898,-0.5,-1.0004802305106451e-05,-0.5,2.0669075488906052e-16,-1.2000000009609229,-0.25000500240115253,0.24998499279654235,0.4999899951976949,0.17937360491071427,0.102294921875,0.20096124665702875,3.2214561351655213,2.112950931684665,0.05048623,0.044341568,0.037716407,-0.54684687,0.59329855
-1.2613521695260184e-05,0.28867513450295595,0.49997477295660947,-0.5,-1.2613521695257316e-05,-0.5,-1.546131856683235e-16,-1.2000000015273693,-0.2500063067608476,0.24998107971745712,0.49998738647830476,0.08562449919871795,0.058837890625,0.08756924548911824,6.389035157829101,2.555016888067396,0.030934526,0.024493968,0.024384582,-0.81416464,0.60307205
-8.816476230769057e-06,0.28867513454993526,0.4999823670475384,-0.5,-8.816476230780082e-06,-0.5,-3.1379365730652634e-16,-1.2000000007462102,-0.25000440823811537,0.24998677528565383,0.4999911835237692,0.0845826295045045,0.0400390625,0.11829335457193332,3.2202190757763507,2.1873652214002157,0.013724676,0.0066324146,0.013960368,1.0673852,1.4496357
-1.1598775169339316e-05,0.28867513451714105,0.49997680244966136,-0.5,-1.1598775169342118e-05,-0.5,-2.615457648674246e-16,-1.2000000012915037,-0.25000579938758466,0.249982601837246,0.4999884012248307,0.1541302849264706,0.07080078125,0.20127050472943456,3.799709526679205,2.200843842796307,0.085012175,0.07024514,0.06508514,-0.37298298,0.76811904
0.0,0.2886751345469083,0.4999908910386038,-0.4999908910386038,0.0,-0.4999908910386038,-2.8586426788911957e-17,-1.2000000007965423,-0.24999544551930192,0.24999544551930192,0.49999089103860384,0.09993489583333333,0.03076171875,0.13996941610847183,1.08332690314064,1.6582287123396495,0.012866169,0.013458182,0.009178849,-0.47722197,0.445503
-1.1244040658454216e-05,0.28867513452181937,0.4999775119186831,-0.5,-1.1244040658451021e-05,-0.5,-4.7637305408991667e-17,-1.2000000012137129,-0.2500056220203292,0.24998313393901234,0.49998875595934156,0.2282293911637931,0.1162109375,0.22787129672147313,0.5776879287194197,1.3898973349052806,0.031088887,0.028602326,0.020673288,-0.98402286,0.4281912
-1.0749308610050493e-18,0.2886751345431973,0.49999054480815414,-0.49999054480815414,0.0,-0.49999054480815414,5.934598638190203e-18,-1.2000000008582452,-0.24999527240407707,0.24999527240407707,0.49999054480815414,0.19688063401442307,0.096923828125,0.21902431510079198,1.672390721917436,1.6539259239481163,0.04120731,0.03356588,0.029931787,-0.65878844,0.5594221
0.0,0.2886751345447393,0.4999906871053661,-0.4999906871053661,0.0,-0.4999906871053661,2.3896900762218732e-17,-1.2000000008326088,-0.24999534355268305,0.24999534355268305,0.4999906871053661,0.10891462053571428,0.0302734375,0.1615629381090974,1.358931564769577,1.732930773740842,0.010536949,0.010795976,0.006480847,-1.2902212,0.15455295
-7.5553809422972935e-06,0.28867513456185556,0.4999848892381154,-0.5,-7.5553809423071115e-06,-0.5,-2.721268393048976e-16,-1.2000000005480052,-0.25000377769047116,0.24998866692858654,0.4999924446190577,0.12706580528846154,0.0576171875,0.19058018178891967,5.652729437953152,2.6306325288967822,0.018119331,0.01355163,0.01466784,-0.19087458,0.67291015
-1.1758066033301767e-05,0.288675134514993,0.49997648386793336,-0.5,-1.1758066033298843e-05,-0.5,1.255856434716209e-16,-1.2000000013272205,-0.25000587903301663,0.24998236290095005,0.4999882419339667,0.15001278831845238,0.07177734375,0.20811656870989673,4.333705259396068,2.411048356133861,0.060057275,0.061204486,0.034182522,-1.3045866,-0.09585125
-8.180895971715663e-06,0.28867513455617255,0.4999836382080565,-0.5,-8.180895971726824e-06,-0.5,-1.1051104653892253e-16,-1.2000000006425,-0.2500040904479858,0.2499877286560424,0.49999181910402823,0.2763264973958333,0.13916015625,0.25731715064542815,-0.523713527770783,1.0015740672018036,0.042743903,0.031803906,0.03763622,-0.14621687,0.8143951
1.1975355270147264e-18,0.2886751345307516,0.499989466366107,-0.499989466366107,0.0,-0.499989466366107,-9.8783412004115e-17,-1.2000000010651917,-0.24999473318305349,0.24999473318305349,0.49998946636610697,0.08122269825268817,0.03759765625,0.12436278769071159,5.145866965761213,2.581262466587858,0.010056663,0.011446358,0.005007537,-1.2282128,-0.1996044
-1.1406150196188701e-05,0.28867513451969945,0.4999771876996076,-0.49999999999999994,-1.1406150196185783e-05,-0.49999999999999994,1.0159644094216645e-17,-1.2000000012489622,-0.25000570307509806,0.2499828907747057,0.49998859384980376,0.28172124818313954,0.13671875,0.26452799959191714,-0.6713822144078692,0.9955583381753742,0.038761165,0.035220135,0.0239803,-0.46849585,0.47805575
-1.794639731666604e-17,0.2886751345308702,0.4999894761213193,-0.4999894761213193,0.0,-0.4999894761213193,4.8180311578205586e-17,-1.2000000010632195,-0.24999473806065964,0.24999473806065964,0.4999894761213193,0.14439474126344087,0.04345703125,0.18523981291518218,0.381834527839759,1.4357049055804,0.027595913,0.023769768,0.02209508,0.18531036,1.0586666
-1.042014004667275e-05,0.28867513453212457,0.4999791597199066,-0.49999999999999994,-1.0420140046682227e-05,-0.49999999999999994,-3.131627131182336e-16,-1.2000000010423617,-0.2500052100700233,0.24998436978992994,0.49998957985995324,0.08980738863031915,0.032470703125,0.14619300794865947,4.293579653023002,2.4147107017672385,0.017029712,0.017325059,0.011269756,-1.1255108,0.25876346
-8.6291457311612e-18,0.2886751345428402,0.4999905121539308,-0.4999905121539308,0.0,-0.4999905121539308,7.194279273841217e-17,-1.2000000008641833,-0.24999525607696538,0.24999525607696538,0.49999051215393076,0.1207619083737864,0.0302734375,0.1988857145774166,3.2226466764304655,2.134047706675851,0.034009706,0.034689806,0.020547422,-1.2114207,-0.020304784
-1.0015624374017178e-05,0.2886751345368973,0.49997996875125195,-0.5,-1.0015624374023476e-05,-0.5,9.272087575111192e-18,-1.2000000009630023,-0.25000500781218704,0.24998497656343896,0.49998998437562603,0.09100964604591837,0.045166015625,0.14958357573277284,9.065659428171637,3.1672033449266026,0.022124635,0.025201358,0.011203934,-0.98766947,-0.60045826
-1.10697839178217e-05,0.2886751345240643,0.49997786043216436,-0.5,-1.1069783917817924e-05,-0.5,-2.448150159385006e-16,-1.200000001176385,-0.2500055348919589,0.24998339532412328,0.4999889302160822,0.17333435744382023,0.1005859375,0.20360753165653786,3.9726759641050373,2.2761855731027625,0.033794083,0.031990413,0.026119318,-1.1045372,0.31946552
-1.6295183243264578e-17,0.28867513453429533,0.4999897618608842,-0.4999897618608842,0.0,-0.4999897618608842,1.3305640219329787e-16,-1.2000000010062672,-0.2499948809304421,0.2499948809304421,0.4999897618608842,0.19492594401041666,0.077392578125,0.23284024873992407,1.4366375068562016,1.6405977754464611,0.07861255,0.06852765,0.052563407,-1.1216202,0.37160376
7.126063249093168e-18,0.28867513453180194,0.49998955308079646,-0.49998955308079646,0.0,-0.49998955308079646,1.5582663311994611e-16,-1.2000000010477256,-0.24999477654039823,0.24999477654039823,0.49998955308079646,0.16070167054521275,0.078857421875,0.2141257810463031,2.7988158887236434,2.0272518098111854,0.029268257,0.022722278,0.024182832,1.446084,1.1853491
8.390693298963136e-18,0.2886751345090032,0.4999878087435691,-0.4999878087435691,0.0,-0.4999878087435691,1.5358163544491373e-17,-1.2000000014268166,-0.24999390437178454,0.24999390437178454,0.4999878087435691,0.10378086419753087,0.04443359375,0.14498160263360788,3.920007789853906,2.2956103430226396,0.023965916,0.02494837,0.014981853,-0.13842487,0.529146
-9.500646043922886e-06,0.28867513454269994,0.4999809987079121,-0.5,-9.500646043930987e-06,-0.5,1.587244416313399e-16,-1.2000000008665184,-0.25000475032302194,0.2499857490309341,0.499990499353956,0.19014525182038836,0.0517578125,0.24529493807502747,-0.09268040139230704,1.2856753338595452,0.028250767,0.029439047,0.019088775,-1.4792258,0.045216
-9.556940249998421e-06,0.28867513454208055,0.4999808861194999,-0.49999999999999994,-9.556940250009556e-06,-0.49999999999999994,2.6000684374272606e-17,-1.2000000008768172,-0.250004778470125,0.24998566458962496,0.49999044305974993,0.10909056432038836,0.05908203125,0.16716689547835845,6.686813565220554,2.821674521826715,0.023524892,0.028059771,0.013984138,-1.0883609,-0.18791598
-8.820799017586558e-19,0.28867513455249355,0.49999143850276534,-0.49999143850276534,0.0,-0.49999143850276534,6.985303711576406e-17,-1.2000000007036729,-0.24999571925138267,0.24999571925138267,0.49999143850276534,0.1397163722826087,0.0546875,0.21361859721643475,3.526261784677195,2.2490243660500555,0.017948218,0.016481131,0.012313396,-0.6499028,0.4810433
-1.3262599469483959e-05,0.288675134493259,0.499973474801061,-0.5,-1.3262599469496022e-05,-0.5,-1.586520728392534e-16,-1.2000000016886065,-0.25000663129973477,0.24998010610079577,0.49998673740053057,0.07726720861486487,0.04638671875,0.09700458944505021,6.480924080758728,2.758705948848985,0.041895848,0.038406998,0.0318155,-1.1505457,0.37815097
-8.048678407000994e-06,0.28867513455741145,0.499983902643186,-0.5,-8.04867840700557e-06,-0.5,-1.9954583990086032e-16,-1.2000000006219,-0.25000402433920355,0.24998792698238947,0.499991951321593,0.12789766905737704,0.064208984375,0.20582675949180035,5.065319825182549,2.5695255046800582,0.020819418,0.016173497,0.0182196,1.3578873,1.3428565
-8.151287903490604e-06,0.2886751345564517,0.499983697424193,-0.49999999999999994,-8.15128790348875e-06,-0.49999999999999994,7.527580704898923e-17,-1.2000000006378575,-0.2500040756439517,0.24998777306814476,0.49999184871209645,0.1029541015625,0.041015625,0.1480005982071154,3.34887459588134,2.164510310884444,0.016566103,0.011405511,0.014312809,0.8616848,1.2979517
-1.0026067776215816e-05,0.2886751345367765,0.49997994786444755,-0.5,-1.0026067776218167e-05,-0.5,7.879198749504544e-17,-1.2000000009650127,-0.2500050130338881,0.24998496089833566,0.4999899739322238,0.08769132653061225,0.035400390625,0.12833071451688174,3.809141066970283,2.2836527988872577,0.0100583425,0.010436324,0.00630402,-1.133644,0.03590518
-9.1578446096708e-06,0.28867513454639276,0.4999816843107806,-0.5,-9.157844609692663e-06,-0.5,-4.767431579176112e-17,-1.2000000008051146,-0.2500045789223049,0.24998626323308545,0.49999084215539036,0.2560601635514019,0.11865234375,0.2572937059937503,-0.5319588558659611,1.0476989902776261,0.04715734,0.03430508,0.040934216,-0.12666202,0.9104152
-1.00729279987288e-05,0.2886751345362327,0.49997985414400253,-0.5,-1.0072927998710665e-05,-0.5,-8.361971724190706e-17,-1.200000000974054,-0.25000503646399935,0.24998489060800191,0.4999899270720013,0.18638249033505155,0.119140625,0.2135168076648325,3.2926080927612666,2.1211196677715445,0.036269877,0.030940108,0.024753863,-0.46171165,0.6196777
6.321413987768067e-18,0.28867513452341137,0.49998887925090635,-0.49998887925090635,0.0,-0.49998887925090635,7.041582191701987e-17,-1.2000000011872414,-0.24999443962545317,0.24999443962545317,0.49998887925090635,0.25352894176136365,0.1328125,0.23290412742089778,-0.5335044317938689,0.8941600576328523,0.10080485,0.06833198,0.083249405,-0.84005547,0.5897842
-1.113536145384292e-05,0.2886751345232236,0.49997772927709233,-0.5,-1.1135361453832791e-05,-0.5,3.1985710486719385e-16,-1.2000000011903644,-0.2500055676807269,0.24998329695781923,0.49998886463854614,0.08729691938920454,0.052490234375,0.10725347889169677,5.280859291226541,2.533075101146957,0.013344258,0.011688646,0.008663532,-0.5296242,0.6439583
-1.211357689698725e-05,0.28867513451009325,0.49997577284620603,-0.5,-1.2113576896986142e-05,-0.5,2.06569419931248e-16,-1.2000000014086913,-0.2500060567884485,0.24998182963465454,0.49998788642310305,0.21563343942901234,0.0830078125,0.2526394658708177,0.37859946844901726,1.4117143235487573,0.07525092,0.063930474,0.052935857,-0.86507535,0.4941417
-2.4845780475471738e-18,0.288675134525874,0.49998907271018644,-0.49998907271018644,0.0,-0.49998907271018644,3.2880783419026466e-17,-1.2000000011462946,-0.24999453635509322,0.24999453635509322,0.49998907271018644,0.21312934027777777,0.07666015625,0.25050723481834064,0.13375401768300765,1.3332643739148653,0.06437881,0.05621948,0.04908064,-1.2961985,0.34404102
5.216045335829985e-18,0.28867513454619886,0.49999082383600363,-0.49999082383600363,0.0,-0.49999082383600363,-6.013559469348005e-17,-1.2000000008083391,-0.24999541191800181,0.24999541191800181,0.49999082383600363,0.0914591851635514,0.0439453125,0.13157503299775947,4.486566470679376,2.3963290654107503,0.021558657,0.02143187,0.014690113,0.046115637,0.60291153
2.180740296030487e-17,0.2886751345292464,0.4999893433363883,-0.4999893433363883,0.0,-0.4999893433363883,-8.655975609900897e-17,-1.2000000010902188,-0.24999467166819414,0.24999467166819414,0.4999893433363883,0.2434028957201087,0.1337890625,0.24136518426807052,0.03605437888498075,1.249964519332871,0.049968824,0.036357652,0.046439007,-0.7476096,0.7238372
-1.2209415901537718e-05,0.2886751345087474,0.4999755811681969,-0.49999999999999994,-1.220941590154327e-05,-0.49999999999999994,-2.5243815714115082e-16,-1.2000000014310703,-0.25000610470795076,0.24998168587614766,0.4999877905840984,0.07125244140625,0.0478515625,0.09364751220587156,8.03734010783412,2.8969714823763617,0.038263038,0.023157082,0.043324288,1.2594004,1.4679232
-9.670057633547068e-06,0.28867513454082483,0.4999806598847329,-0.49999999999999994,-9.670057633543495e-06,-0.49999999999999994,-1.3021446752044864e-16,-1.2000000008976965,-0.25000483502881676,0.24998549491354966,0.4999903299423664,0.10320621905940594,0.04150390625,0.15470926887607275,3.3014027955270207,2.21606931942397,0.019860463,0.020144626,0.011918288,-0.3167925,0.48764437
-1.9970880267416386e-18,0.2886751345513823,0.4999913268226682,-0.4999913268226682,0.0,-0.4999913268226682,7.192595569034716e-17,-1.2000000007221503,-0.2499956634113341,0.2499956634113341,0.4999913268226682,0.16483165099557523,0.095703125,0.2038082300228863,3.6901698232526776,2.20546101050491,0.02260377,0.02175794,0.017126972,-1.4001304,0.108343646
-8.381386616594943e-06,0.2886751345542555,0.49998323722676685,-0.5,-8.381386616601851e-06,-0.5,-2.182770238132514e-16,-1.2000000006743785,-0.2500041906933083,0.2499874279200751,0.4999916186133834,0.0920138888888889,0.03173828125,0.13484585398676593,2.5512120458265475,2.009761493570475,0.009986364,0.0103327185,0.0062684477,0.008948326,0.5649761
-5.962909123989861e-18,0.28867513455069316,0.49999125828277713,-0.49999125828277713,0.0,-0.49999125828277713,-6.390488095448701e-17,-1.200000000733609,-0.24999562914138856,0.24999562914138856,0.49999125828277713,0.14099557059151785,0.03857421875,0.20938010998018797,2.3280290868916005,1.8799373073805576,0.03457683,0.029722765,0.023855561,-1.0480098,0.34115514
-8.664009703689436e-06,0.28867513455147403,0.4999826719805926,-0.5,-8.664009703690868e-06,-0.5,-1.5055938839231413e-16,-1.200000000720624,-0.25000433200485184,0.24998700398544446,0.4999913359902963,0.14135526133849557,0.04248046875,0.21422115472877334,2.792122374970246,2.016905323216449,0.034816995,0.03335124,0.022432294,-1.1872954,0.093476065
-1.2792958755489337e-05,0.28867513450032384,0.499974414082489,-0.5,-1.2792958755500972e-05,-0.5,-9.068684952979851e-17,-1.2000000015711336,-0.2500063964793777,0.24998081056186675,0.49998720704124444,0.17256620332792208,0.0654296875,0.19249075116443903,-0.3235062818584029,1.1687794459953187,0.01837575,0.022453325,0.012794695,-1.1293021,0.0594959
2.2883248251929256e-17,0.2886751345034406,0.4999874198012329,-0.4999874198012329,0.0,-0.4999874198012329,-8.174708159514033e-17,-1.2000000015193093,-0.24999370990061645,0.24999370990061645,0.4999874198012329,0.2787772936698718,0.105224609375,0.28502937433798087,-0.8220279675751958,0.927502199822993,0.04490805,0.03375857,0.030664314,-0.88579583,0.47866046
-8.336946009935033e-06,0.28867513455468435,0.49998332610798013,-0.5,-8.33694600993764e-06,-0.5,9.643029115467318e-18,-1.2000000006672447,-0.250004168473005,0.2499874945809851,0.4999916630539901,0.09575278072033898,0.0380859375,0.15626298740309524,3.988534200504626,2.3621550496866597,0.023645211,0.021385707,0.01895866,0.6700306,1.0556303
-9.743170037815823e-06,0.28867513454000543,0.4999805136599244,-0.5,-9.7431700378035e-06,-0.5,1.324299189748886e-16,-1.2000000009113219,-0.25000487158501894,0.2499853852449433,0.49999025682996223,0.10713180693069307,0.03271484375,0.19371250802565743,4.762438588894664,2.506670204136328,0.03750523,0.039996866,0.020047858,-0.39588618,0.2828353
-8.569274011105535e-06,0.28867513455241667,0.4999828614519778,-0.5,-8.56927401110578e-06,-0.5,1.288898796775176e-17,-1.2000000007049518,-0.2500042846370055,0.24998714608898334,0.49999143072598884,0.09465374862938597,0.03564453125,0.15809442514934963,4.416718065747186,2.4487611842566284,0.020423444,0.01311606,0.02035217,5.725398,2.2407947
